#{"t_start": 1757611876.3384564, "env_id": "None"}
r,l,t
-120.0,5,52.341947
-120.0,5,52.346851
-120.0,5,52.351726
-120.0,5,52.356331
-120.0,5,52.368727
-95.0,5,52.377619
-120.0,5,52.383546
-70.0,5,52.389232
-120.0,5,52.396431
-120.0,5,52.401954
-120.0,5,52.406893
-120.0,5,52.411649
-120.0,5,52.420657
-120.0,5,52.428596
-120.0,5,52.43492
-120.0,5,52.441306
-120.0,5,52.448494
-120.0,5,52.454162
-120.0,5,52.459936
-120.0,5,52.465405
-120.0,5,52.472496
-120.0,5,52.477278
-120.0,5,52.482039
-120.0,5,52.487585
-120.0,5,52.498594
-120.0,5,52.50576
-120.0,5,52.511329
-120.0,5,52.516718
-120.0,5,52.525681
-120.0,5,52.531014
-120.0,5,52.53617
-120.0,5,52.541371
-120.0,5,52.549906
-120.0,5,52.556476
-120.0,5,52.566618
-120.0,5,52.57403
-120.0,5,52.581208
-120.0,5,52.586075
-120.0,5,52.591266
-120.0,5,52.595971
-120.0,5,52.602915
-120.0,5,52.607363
-120.0,5,52.612153
-120.0,5,52.616802
-120.0,5,52.625756
-120.0,5,52.632536
-120.0,5,52.637992
-120.0,5,52.642902
-120.0,5,52.649784
-120.0,5,52.656626
-120.0,5,52.664431
-120.0,5,52.670694
-120.0,5,52.678194
-120.0,5,52.683776
-120.0,5,52.689106
-120.0,5,52.694297
-120.0,5,52.704094
-120.0,5,52.709259
-120.0,5,52.714084
-120.0,5,52.718835
-120.0,5,52.725392
-120.0,5,52.729944
-120.0,5,52.73445
-95.0,5,52.73979
-120.0,5,52.746869
-120.0,5,52.755567
-120.0,5,52.763129
-120.0,5,52.770985
-120.0,5,52.779158
-120.0,5,52.784552
-120.0,5,52.788921
-120.0,5,52.793716
-120.0,5,52.80225
-120.0,5,52.809705
-120.0,5,52.816151
-120.0,5,52.822208
-120.0,5,52.831162
-120.0,5,52.836846
-120.0,5,52.84329
-120.0,5,52.850035
-120.0,5,52.860356
-120.0,5,52.867492
-120.0,5,52.875338
-120.0,5,52.881321
-120.0,5,52.891104
-120.0,5,52.900152
-120.0,5,52.90697
-120.0,5,52.912483
-120.0,5,52.920347
-120.0,5,52.92553
-120.0,5,52.930659
-120.0,5,52.936184
-120.0,5,52.944371
-120.0,5,52.949368
-120.0,5,52.955812
-120.0,5,52.962183
-120.0,5,52.973025
-120.0,5,52.978839
-120.0,5,52.984395
-120.0,5,52.990353
-120.0,5,53.000941
-120.0,5,53.00676
-120.0,5,53.011674
-120.0,5,53.017039
-120.0,5,53.023968
-120.0,5,53.028308
-120.0,5,53.036337
-120.0,5,53.0416
-120.0,5,53.049047
-120.0,5,53.054752
-120.0,5,53.060405
-120.0,5,53.066941
-120.0,5,53.077983
-120.0,5,53.083898
-120.0,5,53.090654
-120.0,5,53.096262
-120.0,5,53.104554
-120.0,5,53.110327
-120.0,5,53.115274
-120.0,5,53.119946
-120.0,5,53.126382
-120.0,5,53.130899
-120.0,5,53.13519
-120.0,5,53.139787
-120.0,5,53.148298
-120.0,5,53.155075
-120.0,5,53.160718
-120.0,5,53.166371
-120.0,5,53.173385
-120.0,5,53.177992
-120.0,5,53.182844
-120.0,5,53.18748
-120.0,5,53.194712
-120.0,5,53.199507
-95.0,5,53.205754
-120.0,5,53.210971
-120.0,5,53.221543
-120.0,5,53.226878
-120.0,5,53.231742
-120.0,5,53.236611
-95.0,5,53.243132
-95.0,5,53.248443
-120.0,5,53.254237
-120.0,5,53.260157
-120.0,5,53.267533
-120.0,5,53.272522
-120.0,5,53.279731
-120.0,5,53.286015
-120.0,5,53.292937
-120.0,5,53.297528
-120.0,5,53.302004
-120.0,5,53.306405
-120.0,5,53.312742
-120.0,5,53.316849
-120.0,5,53.321549
-120.0,5,53.326054
-95.0,5,53.334204
-120.0,5,53.339337
-120.0,5,53.343947
-120.0,5,53.348419
-120.0,5,53.354789
-120.0,5,53.359259
-95.0,5,53.363364
-120.0,5,53.367955
-120.0,5,53.374738
-120.0,5,53.379428
-120.0,5,53.386083
-120.0,5,53.391151
-120.0,5,53.39774
-120.0,5,53.401866
-120.0,5,53.406313
-120.0,5,53.411573
-120.0,5,53.418524
-120.0,5,53.423305
-120.0,5,53.428298
-120.0,5,53.433258
-95.0,5,53.44159
-120.0,5,53.446473
-120.0,5,53.451473
-120.0,5,53.456388
-120.0,5,53.463265
-120.0,5,53.468209
-120.0,5,53.472481
-120.0,5,53.476588
-120.0,5,53.483938
-120.0,5,53.489186
-120.0,5,53.495555
-120.0,5,53.500637
-120.0,5,53.506989
-120.0,5,53.511462
-120.0,5,53.517262
-120.0,5,53.522503
-120.0,5,53.529671
-120.0,5,53.534089
-120.0,5,53.538193
-120.0,5,53.542869
-120.0,5,53.550996
-120.0,5,53.555297
-120.0,5,53.559954
-120.0,5,53.564743
-120.0,5,53.571173
-120.0,5,53.575629
-120.0,5,53.583814
-120.0,5,53.591527
-120.0,5,53.601907
-120.0,5,53.609424
-120.0,5,53.614906
-120.0,5,53.621185
-120.0,5,53.6287
-120.0,5,53.63378
-120.0,5,53.638419
-120.0,5,53.642311
-120.0,5,53.648481
-120.0,5,53.652954
-120.0,5,53.657564
-120.0,5,53.662269
-120.0,5,53.668726
-120.0,5,53.674884
-120.0,5,53.679408
-120.0,5,53.68406
-120.0,5,53.691148
-120.0,5,53.696375
-120.0,5,53.701247
-120.0,5,53.7061
-120.0,5,53.712854
-120.0,5,53.717338
-120.0,5,53.72341
-120.0,5,53.728277
-120.0,5,53.734538
-120.0,5,53.739113
-120.0,5,53.744268
-120.0,5,53.748772
-120.0,5,53.756189
-120.0,5,53.761285
-120.0,5,53.766697
-120.0,5,53.771469
-120.0,5,53.781052
-120.0,5,53.786394
-120.0,5,53.791327
-120.0,5,53.796046
-120.0,5,53.802346
-95.0,5,53.806531
-120.0,5,53.81096
-120.0,5,53.815698
-120.0,5,53.822405
-120.0,5,53.826932
-120.0,5,53.833845
-120.0,5,53.839285
-120.0,5,53.846056
-120.0,5,53.85057
-120.0,5,53.855
-120.0,5,53.859711
-120.0,5,53.866197
-120.0,5,53.870717
-120.0,5,53.874868
-120.0,5,53.87994
-120.0,5,53.887282
-120.0,5,53.892471
-120.0,5,53.897084
-120.0,5,53.902451
-120.0,5,53.909137
-120.0,5,53.91361
-120.0,5,53.918187
-120.0,5,53.922377
-120.0,5,53.92901
-120.0,5,53.933506
-120.0,5,53.939697
-120.0,5,53.944457
-120.0,5,53.950929
-120.0,5,53.955329
-95.0,5,53.959439
-120.0,5,53.963912
-120.0,5,53.970284
-120.0,5,53.974741
-120.0,5,53.979439
-120.0,5,53.983538
-120.0,5,53.991938
-120.0,5,53.996666
-120.0,5,54.001246
-120.0,5,54.005416
-120.0,5,54.011763
-120.0,5,54.016244
-120.0,5,54.02067
-120.0,5,54.024711
-120.0,5,54.031397
-120.0,5,54.035738
-120.0,5,54.042284
-120.0,5,54.046892
-120.0,5,54.053424
-120.0,5,54.05827
-120.0,5,54.063215
-120.0,5,54.068343
-120.0,5,54.074762
-120.0,5,54.079345
-120.0,5,54.083982
-120.0,5,54.088575
-120.0,5,54.09662
-120.0,5,54.101402
-120.0,5,54.10576
-120.0,5,54.109915
-120.0,5,54.116338
-120.0,5,54.120943
-120.0,5,54.125576
-120.0,5,54.131099
-95.0,5,54.138491
-120.0,5,54.143777
-120.0,5,54.149471
-120.0,5,54.154212
-120.0,5,54.160921
-120.0,5,54.165505
-120.0,5,54.169726
-120.0,5,54.174196
-120.0,5,54.180548
-120.0,5,54.185067
-120.0,5,54.189564
-120.0,5,54.194165
-120.0,5,54.205452
-120.0,5,54.21109
-120.0,5,54.217343
-95.0,5,54.222908
-120.0,5,54.22947
-120.0,5,54.234218
-120.0,5,54.238612
-120.0,5,54.242946
-120.0,5,54.24939
-120.0,5,54.253864
-120.0,5,54.259893
-120.0,5,54.265157
-120.0,5,54.271637
-120.0,5,54.276096
-120.0,5,54.280579
-120.0,5,54.284999
-120.0,5,54.29126
-120.0,5,54.295742
-120.0,5,54.300421
-120.0,5,54.304822
-120.0,5,54.313181
-95.0,5,54.317703
-120.0,5,54.321924
-120.0,5,54.326257
-120.0,5,54.332525
-120.0,5,54.336977
-120.0,5,54.343208
-120.0,5,54.348044
-120.0,5,54.356102
-120.0,5,54.362473
-120.0,5,54.370941
-120.0,5,54.377094
-120.0,5,54.384449
-120.0,5,54.389083
-120.0,5,54.393489
-120.0,5,54.397908
-120.0,5,54.404151
-120.0,5,54.408783
-120.0,5,54.414777
-120.0,5,54.419879
-120.0,5,54.427709
-120.0,5,54.432343
-120.0,5,54.436759
-120.0,5,54.441147
-120.0,5,54.447495
-120.0,5,54.452072
-120.0,5,54.456548
-120.0,5,54.460645
-120.0,5,54.466989
-120.0,5,54.47151
-120.0,5,54.478214
-120.0,5,54.482933
-120.0,5,54.489482
-120.0,5,54.494306
-95.0,5,54.498472
-120.0,5,54.503448
-120.0,5,54.509309
-120.0,5,54.513458
-120.0,5,54.518164
-120.0,5,54.52261
-120.0,5,54.530585
-120.0,5,54.535313
-120.0,5,54.539761
-120.0,5,54.544203
-120.0,5,54.55048
-120.0,5,54.554946
-120.0,5,54.559145
-120.0,5,54.563691
-120.0,5,54.570987
-120.0,5,54.576094
-120.0,5,54.582273
-120.0,5,54.586846
-120.0,5,54.5933
-120.0,5,54.59796
-120.0,5,54.60235
-120.0,5,54.606752
-120.0,5,54.613243
-120.0,5,54.617655
-120.0,5,54.622246
-120.0,5,54.626383
-120.0,5,54.633795
-120.0,5,54.638514
-120.0,5,54.642602
-120.0,5,54.647015
-120.0,5,54.653458
-120.0,5,54.658027
-120.0,5,54.663466
-120.0,5,54.668793
-120.0,5,54.675453
-120.0,5,54.681606
-120.0,5,54.687459
-120.0,5,54.692163
-95.0,5,54.698984
-120.0,5,54.703882
-120.0,5,54.70847
-120.0,5,54.713439
-120.0,5,54.719519
-120.0,5,54.723918
-120.0,5,54.728656
-120.0,5,54.733066
-120.0,5,54.742296
-120.0,5,54.747622
-120.0,5,54.752845
-120.0,5,54.75753
-120.0,5,54.763822
-95.0,5,54.767981
-120.0,5,54.772385
-120.0,5,54.776726
-120.0,5,54.783258
-120.0,5,54.788342
-120.0,5,54.795494
-120.0,5,54.800795
-120.0,5,54.807146
-120.0,5,54.811752
-120.0,5,54.816213
-120.0,5,54.820776
-120.0,5,54.827217
-120.0,5,54.831739
-120.0,5,54.836447
-120.0,5,54.841116
-120.0,5,54.850066
-120.0,5,54.855132
-120.0,5,54.859684
-95.0,5,54.864452
-120.0,5,54.872195
-120.0,5,54.87703
-120.0,5,54.881861
-120.0,5,54.886179
-120.0,5,54.892917
-120.0,5,54.897542
-120.0,5,54.902246
-120.0,5,54.908199
-120.0,5,54.915768
-120.0,5,54.920192
-120.0,5,54.924869
-120.0,5,54.929306
-120.0,5,54.935577
-120.0,5,54.939993
-120.0,5,54.944579
-120.0,5,54.948907
-120.0,5,54.956761
-120.0,5,54.961282
-120.0,5,54.966304
-120.0,5,54.971582
-120.0,5,54.977942
-95.0,5,54.9828
-120.0,5,54.987663
-120.0,5,54.992571
-120.0,5,54.999973
-120.0,5,55.005438
-120.0,5,55.011361
-120.0,5,55.016376
-120.0,5,55.022731
-120.0,5,55.026844
-120.0,5,55.031242
-120.0,5,55.035698
-120.0,5,55.043978
-120.0,5,55.050116
-120.0,5,55.055854
-120.0,5,55.062349
-120.0,5,55.071636
-95.0,5,55.076308
-120.0,5,55.083674
-120.0,5,55.09061
-120.0,5,55.098304
-120.0,5,55.104576
-120.0,5,55.109596
-120.0,5,55.114743
-120.0,5,55.122446
-120.0,5,55.12724
-120.0,5,55.133803
-120.0,5,55.139081
-95.0,5,55.146555
-120.0,5,55.151618
-120.0,5,55.156467
-120.0,5,55.161005
-120.0,5,55.167484
-120.0,5,55.172023
-120.0,5,55.17694
-120.0,5,55.181186
-120.0,5,55.190428
-120.0,5,55.195382
-120.0,5,55.200511
-120.0,5,55.206944
-120.0,5,55.214596
-120.0,5,55.220975
-120.0,5,55.226065
-120.0,5,55.231185
-95.0,5,55.237994
-120.0,5,55.242808
-120.0,5,55.249378
-120.0,5,55.254161
-95.0,5,55.259935
-120.0,5,55.264587
-120.0,5,55.269549
-120.0,5,55.274593
-120.0,5,55.281051
-120.0,5,55.285612
-120.0,5,55.290353
-120.0,5,55.294416
-120.0,5,55.302015
-120.0,5,55.308321
-120.0,5,55.313307
-120.0,5,55.318057
-120.0,5,55.324517
-120.0,5,55.329052
-120.0,5,55.333618
-120.0,5,55.338148
-120.0,5,55.344825
-120.0,5,55.34937
-120.0,5,55.355793
-120.0,5,55.360979
-120.0,5,55.368086
-120.0,5,55.372678
-120.0,5,55.376913
-120.0,5,55.381423
-120.0,5,55.387846
-120.0,5,55.392479
-120.0,5,55.400081
-120.0,5,55.409138
-120.0,5,55.419629
-95.0,5,55.426878
-120.0,5,55.433966
-120.0,5,55.441493
-120.0,5,55.450943
-120.0,5,55.456308
-120.0,5,55.461094
-120.0,5,55.465767
-95.0,5,55.47222
-120.0,5,55.476853
-120.0,5,55.483188
-120.0,5,55.487899
-120.0,5,55.494262
-120.0,5,55.499082
-120.0,5,55.503996
-120.0,5,55.508714
-120.0,5,55.515283
-120.0,5,55.519699
-120.0,5,55.525283
-120.0,5,55.530222
-120.0,5,55.539685
-95.0,5,55.544734
-120.0,5,55.55008
-120.0,5,55.554978
-120.0,5,55.564477
-120.0,5,55.571687
-120.0,5,55.576589
-120.0,5,55.581779
-120.0,5,55.590912
-120.0,5,55.596792
-120.0,5,55.602874
-120.0,5,55.608771
-120.0,5,55.615618
-120.0,5,55.620225
-120.0,5,55.624113
-120.0,5,55.628748
-120.0,5,55.63493
-120.0,5,55.639325
-95.0,5,55.643604
-120.0,5,55.647656
-120.0,5,55.655614
-120.0,5,55.66207
-120.0,5,55.667636
-120.0,5,55.672888
-120.0,5,55.683048
-95.0,5,55.68927
-120.0,5,55.694586
-120.0,5,55.701345
-120.0,5,55.712528
-95.0,5,55.719588
-120.0,5,55.726285
-120.0,5,55.731582
-120.0,5,55.740391
-120.0,5,55.74583
-120.0,5,55.7513
-120.0,5,55.755749
-120.0,5,55.762195
-120.0,5,55.766861
-120.0,5,55.771595
-120.0,5,55.776054
-120.0,5,55.785226
-120.0,5,55.790054
-120.0,5,55.794584
-120.0,5,55.799121
-120.0,5,55.805735
-120.0,5,55.810138
-120.0,5,55.81525
-120.0,5,55.819766
-120.0,5,55.82631
-120.0,5,55.831007
-120.0,5,55.835649
-120.0,5,55.840911
-120.0,5,55.847568
-120.0,5,55.85359
-120.0,5,55.860385
-120.0,5,55.86849
-120.0,5,55.877917
-120.0,5,55.884146
-120.0,5,55.889369
-120.0,5,55.89441
-120.0,5,55.903413
-120.0,5,55.90864
-120.0,5,55.913761
-120.0,5,55.918822
-120.0,5,55.925403
-120.0,5,55.929928
-95.0,5,55.93383
-120.0,5,55.93785
-120.0,5,55.943993
-120.0,5,55.948728
-120.0,5,55.954376
-120.0,5,55.959671
-120.0,5,55.966471
-120.0,5,55.971018
-120.0,5,55.975607
-120.0,5,55.979995
-120.0,5,55.986289
-120.0,5,55.990409
-120.0,5,55.9952
-120.0,5,55.999649
-120.0,5,56.007404
-120.0,5,56.012091
-120.0,5,56.016886
-120.0,5,56.021385
-120.0,5,56.027788
-120.0,5,56.032176
-120.0,5,56.036644
-120.0,5,56.041232
-120.0,5,56.048406
-120.0,5,56.053587
-120.0,5,56.059505
-120.0,5,56.064289
-120.0,5,56.071195
-120.0,5,56.075611
-120.0,5,56.080086
-120.0,5,56.084492
-120.0,5,56.090753
-120.0,5,56.095163
-120.0,5,56.099434
-120.0,5,56.10382
-120.0,5,56.111539
-120.0,5,56.116404
-120.0,5,56.120815
-120.0,5,56.125269
-120.0,5,56.131643
-120.0,5,56.135853
-120.0,5,56.140408
-120.0,5,56.144953
-120.0,5,56.151601
-120.0,5,56.156381
-120.0,5,56.162933
-120.0,5,56.167868
-120.0,5,56.174292
-120.0,5,56.179388
-120.0,5,56.184248
-120.0,5,56.188762
-120.0,5,56.19526
-120.0,5,56.200244
-120.0,5,56.206022
-95.0,5,56.214535
-120.0,5,56.224733
-120.0,5,56.22959
-120.0,5,56.234886
-120.0,5,56.240132
-120.0,5,56.247097
-95.0,5,56.251507
-120.0,5,56.255916
-120.0,5,56.26036
-95.0,5,56.267291
-120.0,5,56.272242
-120.0,5,56.278568
-120.0,5,56.28357
-120.0,5,56.29011
-95.0,5,56.294287
-120.0,5,56.298463
-120.0,5,56.302622
-120.0,5,56.309694
-70.0,5,56.314597
-120.0,5,56.32048
-120.0,5,56.325256
-95.0,5,56.33337
-120.0,5,56.337918
-120.0,5,56.342606
-120.0,5,56.347083
-120.0,5,56.353191
-70.0,5,56.357285
-120.0,5,56.361634
-120.0,5,56.365983
-120.0,5,56.372644
-95.0,5,56.377181
-120.0,5,56.383508
-120.0,5,56.388474
-70.0,5,56.394495
-95.0,5,56.398997
-95.0,5,56.403402
-120.0,5,56.407795
-120.0,5,56.414059
-120.0,5,56.418451
-95.0,5,56.423537
-70.0,5,56.428216
-120.0,5,56.438361
-120.0,5,56.443409
-95.0,5,56.448237
-120.0,5,56.452733
-120.0,5,56.459356
-120.0,5,56.464003
-120.0,5,56.468932
-120.0,5,56.47334
-120.0,5,56.480229
-120.0,5,56.485417
-95.0,5,56.491721
-120.0,5,56.496943
-120.0,5,56.507352
-120.0,5,56.51445
-120.0,5,56.521104
-95.0,5,56.527239
-120.0,5,56.536269
-120.0,5,56.541611
-120.0,5,56.546887
-120.0,5,56.551542
-120.0,5,56.561048
-120.0,5,56.566452
-120.0,5,56.57122
-120.0,5,56.57579
-120.0,5,56.581889
-120.0,5,56.586239
-120.0,5,56.591223
-120.0,5,56.595901
-120.0,5,56.60278
-120.0,5,56.607481
-120.0,5,56.614516
-120.0,5,56.619873
-120.0,5,56.626958
-120.0,5,56.631629
-95.0,5,56.635724
-120.0,5,56.64021
-120.0,5,56.646689
-120.0,5,56.65115
-120.0,5,56.655695
-120.0,5,56.660033
-95.0,5,56.668286
-120.0,5,56.673214
-120.0,5,56.677734
-120.0,5,56.682347
-120.0,5,56.688328
-120.0,5,56.692531
-120.0,5,56.696603
-120.0,5,56.700943
-120.0,5,56.70742
-120.0,5,56.711924
-120.0,5,56.71799
-95.0,5,56.722594
-120.0,5,56.728621
-120.0,5,56.733471
-120.0,5,56.738255
-120.0,5,56.743174
-120.0,5,56.749579
-120.0,5,56.753732
-120.0,5,56.758341
-120.0,5,56.762467
-120.0,5,56.769645
-120.0,5,56.776079
-120.0,5,56.781394
-120.0,5,56.789095
-120.0,5,56.801163
-95.0,5,56.807213
-120.0,5,56.813292
-120.0,5,56.821114
-120.0,5,56.831248
-95.0,5,56.837422
-120.0,5,56.843448
-120.0,5,56.849063
-120.0,5,56.856259
-120.0,5,56.861064
-120.0,5,56.864807
-95.0,5,56.869216
-120.0,5,56.875835
-120.0,5,56.88047
-120.0,5,56.885326
-120.0,5,56.890088
-120.0,5,56.900142
-95.0,5,56.905064
-120.0,5,56.90974
-120.0,5,56.914572
-120.0,5,56.921738
-120.0,5,56.925945
-120.0,5,56.930934
-120.0,5,56.935674
-120.0,5,56.942231
-120.0,5,56.947153
-120.0,5,56.952946
-120.0,5,56.958453
-120.0,5,56.965416
-120.0,5,56.970173
-120.0,5,56.974675
-120.0,5,56.978899
-120.0,5,56.985343
-120.0,5,56.989862
-120.0,5,56.994782
-120.0,5,56.999001
-120.0,5,57.007553
-120.0,5,57.012284
-120.0,5,57.017184
-120.0,5,57.021789
-120.0,5,57.027991
-120.0,5,57.032543
-120.0,5,57.037073
-120.0,5,57.041324
-120.0,5,57.047783
-120.0,5,57.052509
-120.0,5,57.058878
-120.0,5,57.064497
-120.0,5,57.072496
-120.0,5,57.077782
-120.0,5,57.082765
-120.0,5,57.08823
-120.0,5,57.095495
-120.0,5,57.10311
-120.0,5,57.110741
-120.0,5,57.117312
-120.0,5,57.127739
-120.0,5,57.133647
-120.0,5,57.139866
-120.0,5,57.144794
-120.0,5,57.151673
-120.0,5,57.156429
-120.0,5,57.161607
-120.0,5,57.166629
-120.0,5,57.175278
-120.0,5,57.182228
-120.0,5,57.188938
-120.0,5,57.196088
-120.0,5,57.207412
-120.0,5,57.213203
-120.0,5,57.223726
-120.0,5,57.231336
-120.0,5,57.242671
-120.0,5,57.249259
-120.0,5,57.255288
-120.0,5,57.260511
-120.0,5,57.268347
-120.0,5,57.274968
-120.0,5,57.280924
-120.0,5,57.286533
-120.0,5,57.293085
-120.0,5,57.297902
-120.0,5,57.302604
-120.0,5,57.308185
-120.0,5,57.315681
-120.0,5,57.321394
-120.0,5,57.327455
-120.0,5,57.332245
-120.0,5,57.338921
-120.0,5,57.343599
-120.0,5,57.348209
-120.0,5,57.35244
-120.0,5,57.359039
-120.0,5,57.363576
-120.0,5,57.371732
-120.0,5,57.380176
-120.0,5,57.391658
-120.0,5,57.397518
-120.0,5,57.403287
-120.0,5,57.408179
-120.0,5,57.415524
-120.0,5,57.42105
-120.0,5,57.427289
-120.0,5,57.432953
-120.0,5,57.440089
-120.0,5,57.447136
-120.0,5,57.453225
-120.0,5,57.458264
-120.0,5,57.465156
-120.0,5,57.470109
-120.0,5,57.474814
-120.0,5,57.47952
-120.0,5,57.48639
-120.0,5,57.491683
-120.0,5,57.49686
-120.0,5,57.501363
-120.0,5,57.511144
-120.0,5,57.51637
-120.0,5,57.521005
-120.0,5,57.52561
-120.0,5,57.531485
-120.0,5,57.536169
-120.0,5,57.540474
-120.0,5,57.545194
-120.0,5,57.552091
-120.0,5,57.557012
-120.0,5,57.564974
-120.0,5,57.570736
-120.0,5,57.577708
-120.0,5,57.582275
-120.0,5,57.586738
-120.0,5,57.591457
-120.0,5,57.59786
-120.0,5,57.602331
-120.0,5,57.60712
-120.0,5,57.611655
-120.0,5,57.618721
-120.0,5,57.624789
-120.0,5,57.629794
-120.0,5,57.63568
-120.0,5,57.642941
-120.0,5,57.647784
-120.0,5,57.652664
-120.0,5,57.659206
-120.0,5,57.670544
-120.0,5,57.677521
-120.0,5,57.684001
-120.0,5,57.690006
-120.0,5,57.698109
-120.0,5,57.702915
-120.0,5,57.707913
-95.0,5,57.71268
-120.0,5,57.719496
-120.0,5,57.724268
-120.0,5,57.729234
-120.0,5,57.733598
-120.0,5,57.744171
-120.0,5,57.74993
-120.0,5,57.754947
-120.0,5,57.75989
-120.0,5,57.766583
-120.0,5,57.771218
-120.0,5,57.775464
-120.0,5,57.779929
-120.0,5,57.786589
-120.0,5,57.791501
-120.0,5,57.799209
-120.0,5,57.805061
-120.0,5,57.812096
-120.0,5,57.81674
-120.0,5,57.821365
-120.0,5,57.825995
-120.0,5,57.832731
-120.0,5,57.837388
-120.0,5,57.842018
-120.0,5,57.846519
-120.0,5,57.854419
-120.0,5,57.860502
-120.0,5,57.865951
-120.0,5,57.871125
-120.0,5,57.877606
-120.0,5,57.881835
-120.0,5,57.886012
-120.0,5,57.890579
-120.0,5,57.897357
-120.0,5,57.902019
-120.0,5,57.908307
-120.0,5,57.91285
-120.0,5,57.920246
-120.0,5,57.924966
-120.0,5,57.930254
-120.0,5,57.934451
-120.0,5,57.940878
-120.0,5,57.945437
-120.0,5,57.950454
-120.0,5,57.954785
-120.0,5,57.964339
-95.0,5,57.969585
-120.0,5,57.974407
-120.0,5,57.978812
-95.0,5,57.984913
-120.0,5,57.989373
-120.0,5,57.994053
-95.0,5,57.999025
-120.0,5,58.006132
-120.0,5,58.010812
-120.0,5,58.018528
-120.0,5,58.024182
-120.0,5,58.03233
-120.0,5,58.037443
-120.0,5,58.042098
-120.0,5,58.047271
-120.0,5,58.054883
-120.0,5,58.060121
-95.0,5,58.066154
-120.0,5,58.07167
-120.0,5,58.080662
-120.0,5,58.085474
-120.0,5,58.09013
-120.0,5,58.094881
-120.0,5,58.101386
-120.0,5,58.105914
-120.0,5,58.110431
-120.0,5,58.114889
-120.0,5,58.121392
-120.0,5,58.125736
-120.0,5,58.132381
-120.0,5,58.137237
-120.0,5,58.143664
-120.0,5,58.147817
-120.0,5,58.152321
-95.0,5,58.156129
-120.0,5,58.162766
-120.0,5,58.167936
-120.0,5,58.172949
-120.0,5,58.177417
-120.0,5,58.185671
-120.0,5,58.190512
-95.0,5,58.194982
-120.0,5,58.199897
-120.0,5,58.206698
-120.0,5,58.211531
-120.0,5,58.216779
-120.0,5,58.223913
-120.0,5,58.231388
-120.0,5,58.238347
-120.0,5,58.243733
-120.0,5,58.248873
-120.0,5,58.25717
-120.0,5,58.262368
-120.0,5,58.267406
-120.0,5,58.272218
-120.0,5,58.278631
-120.0,5,58.283161
-120.0,5,58.289148
-120.0,5,58.294393
-120.0,5,58.30369
-120.0,5,58.307853
-120.0,5,58.312498
-120.0,5,58.317528
-120.0,5,58.324499
-120.0,5,58.329497
-95.0,5,58.3339
-120.0,5,58.338497
-120.0,5,58.345082
-120.0,5,58.349756
-120.0,5,58.355889
-120.0,5,58.36148
-120.0,5,58.369179
-120.0,5,58.374022
-120.0,5,58.378553
-120.0,5,58.383248
-120.0,5,58.389796
-120.0,5,58.394326
-120.0,5,58.399196
-120.0,5,58.403894
-120.0,5,58.412381
-120.0,5,58.417319
-120.0,5,58.421863
-120.0,5,58.426501
-120.0,5,58.433227
-120.0,5,58.437993
-120.0,5,58.442819
-120.0,5,58.447668
-120.0,5,58.454731
-120.0,5,58.459021
-120.0,5,58.465396
-120.0,5,58.470441
-120.0,5,58.477326
-120.0,5,58.482031
-95.0,5,58.486346
-120.0,5,58.490721
-120.0,5,58.497545
-120.0,5,58.50196
-120.0,5,58.506922
-120.0,5,58.511815
-120.0,5,58.519043
-120.0,5,58.525425
-120.0,5,58.530291
-120.0,5,58.53515
-120.0,5,58.541795
-120.0,5,58.54654
-120.0,5,58.551316
-120.0,5,58.555749
-120.0,5,58.56287
-95.0,5,58.567267
-120.0,5,58.574273
-120.0,5,58.579783
-95.0,5,58.586373
-120.0,5,58.590904
-120.0,5,58.59551
-120.0,5,58.600247
-120.0,5,58.607425
-120.0,5,58.612069
-120.0,5,58.616861
-120.0,5,58.621358
-120.0,5,58.629562
-120.0,5,58.634718
-120.0,5,58.638926
-120.0,5,58.643391
-120.0,5,58.650069
-120.0,5,58.654778
-95.0,5,58.660785
-120.0,5,58.668486
-120.0,5,58.678478
-120.0,5,58.68609
-120.0,5,58.692298
-120.0,5,58.697813
-120.0,5,58.706153
-120.0,5,58.711138
-95.0,5,58.715666
-120.0,5,58.720409
-95.0,5,58.726987
-120.0,5,58.731388
-120.0,5,58.736499
-120.0,5,58.741025
-120.0,5,58.749498
-120.0,5,58.754287
-120.0,5,58.75885
-120.0,5,58.763648
-120.0,5,58.770356
-120.0,5,58.774946
-120.0,5,58.779229
-120.0,5,58.78388
-120.0,5,58.791075
-120.0,5,58.796351
-120.0,5,58.802094
-120.0,5,58.806711
-120.0,5,58.813226
-120.0,5,58.81762
-120.0,5,58.822357
-120.0,5,58.82692
-120.0,5,58.833833
-120.0,5,58.838638
-120.0,5,58.843564
-120.0,5,58.848297
-120.0,5,58.85736
-120.0,5,58.862103
-120.0,5,58.86701
-120.0,5,58.872088
-95.0,5,58.878646
-120.0,5,58.883511
-120.0,5,58.887998
-120.0,5,58.892783
-120.0,5,58.899527
-120.0,5,58.906318
